127.0.0.1 - - [03/Jun/2022:10:25:13 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:25:14 +0900] "GET /1_MyBatis/ HTTP/1.1" 200 2383
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:25:14 +0900] "GET /js/jquery-3.6.0.min.js HTTP/1.1" 404 833
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:25:14 +0900] "GET /1_MyBatis/resources/mybatis.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:25:14 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:26:16 +0900] "POST /1_MyBatis/login.me HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:26:16 +0900] "GET /1_MyBatis HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:26:16 +0900] "GET /1_MyBatis/ HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:26:16 +0900] "GET /1_MyBatis/js/jquery-3.6.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:26:20 +0900] "GET /1_MyBatis/selectList.bo HTTP/1.1" 200 5662
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:26:29 +0900] "GET /1_MyBatis/search.bo?searchCondition=writer&searchValue=admin HTTP/1.1" 200 525
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:26:50 +0900] "GET /1_MyBatis/search.bo?searchCondition=writer&searchValue=%EB%AF%B8%EC%8A%A4%ED%84%B0%ED%99%8D HTTP/1.1" 200 5353
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:27:46 +0900] "GET /1_MyBatis/search.bo?searchCondition=title&searchValue=%EC%8B%9C%EC%9E%91%ED%95%98%EA%B2%A0%EC%8A%B5%EB%8B%88%EB%8B%A4 HTTP/1.1" 200 5586
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:29:42 +0900] "GET /1_MyBatis/selectList.bo HTTP/1.1" 200 5662
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:30:52 +0900] "GET /1_MyBatis/selectList.bo HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:31:03 +0900] "GET /1_MyBatis/search.bo?searchCondition=writer&searchValue=%EB%AF%B8%EC%8A%A4%ED%84%B0%ED%99%8D HTTP/1.1" 200 5377
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:31:47 +0900] "GET /1_MyBatis/selectOne.bo?bId=12 HTTP/1.1" 200 3279
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:31:47 +0900] "GET /1_MyBatis/selectOne.bo?bId=12 HTTP/1.1" 200 3279
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:31:55 +0900] "GET /1_MyBatis/search.bo?searchCondition=content&searchValue=%EC%A7%80%EA%B8%88%EB%B6%80%ED%84%B0 HTTP/1.1" 200 4845
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:31:56 +0900] "GET /1_MyBatis/selectOne.bo?bId=12 HTTP/1.1" 200 3279
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:33:46 +0900] "GET /1_MyBatis/search.bo?searchCondition=-------&searchValue=%EC%A7%80%EA%B8%88%EB%B6%80%ED%84%B0 HTTP/1.1" 200 5040
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:33:48 +0900] "GET /1_MyBatis/search.bo?currentPage=2 HTTP/1.1" 200 5785
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:33:51 +0900] "GET /1_MyBatis/selectOne.bo?bId=8 HTTP/1.1" 200 3269
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:33:55 +0900] "GET /1_MyBatis/search.bo?currentPage=1 HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:34:17 +0900] "GET /1_MyBatis/search.bo?searchCondition=title&searchValue=%ED%9E%98 HTTP/1.1" 200 4835
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:34:33 +0900] "GET /1_MyBatis/selectOne.bo?bId=10 HTTP/1.1" 200 3268
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:34:53 +0900] "GET /1_MyBatis/search.bo?searchCondition=title&searchValue=%ED%9E%98 HTTP/1.1" 200 4835
0:0:0:0:0:0:0:1 - - [03/Jun/2022:10:35:42 +0900] "GET /1_MyBatis/search.bo?searchCondition=content&searchValue=2 HTTP/1.1" 200 4877
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:04:40 +0900] "GET /1_MyBatis/search.bo?searchCondition=title&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 548
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:12:47 +0900] "GET /1_MyBatis/search.bo?searchCondition=content&searchValue=2 HTTP/1.1" 200 554
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:12:49 +0900] "GET /1_MyBatis/search.bo?searchCondition=title&searchValue=%ED%9E%98 HTTP/1.1" 200 548
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:12:53 +0900] "GET /1_MyBatis/logout.me HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:12:53 +0900] "GET /1_MyBatis HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:12:53 +0900] "GET /1_MyBatis/ HTTP/1.1" 200 2393
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:02 +0900] "POST /1_MyBatis/login.me HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:02 +0900] "GET /1_MyBatis HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:02 +0900] "GET /1_MyBatis/ HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:05 +0900] "GET /1_MyBatis/selectList.bo HTTP/1.1" 200 5783
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:15 +0900] "GET /1_MyBatis/search.bo?searchCondition=-------&searchValue=2 HTTP/1.1" 200 5285
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:17 +0900] "GET /1_MyBatis/search.bo?currentPage=2&searchCondition=-------&searchValue=2 HTTP/1.1" 200 5182
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:18 +0900] "GET /1_MyBatis/search.bo?currentPage=1&searchCondition=-------&searchValue=2 HTTP/1.1" 200 5285
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:23 +0900] "GET /1_MyBatis/search.bo?currentPage=2&searchCondition=-------&searchValue=2 HTTP/1.1" 200 5182
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:24 +0900] "GET /1_MyBatis/search.bo?currentPage=3&searchCondition=-------&searchValue=2 HTTP/1.1" 200 5095
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:25 +0900] "GET /1_MyBatis/search.bo?currentPage=2&searchCondition=-------&searchValue=2 HTTP/1.1" 200 5182
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:25 +0900] "GET /1_MyBatis/search.bo?currentPage=1&searchCondition=-------&searchValue=2 HTTP/1.1" 200 5285
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:13:53 +0900] "GET /1_MyBatis/search.bo?currentPage=2&searchCondition=-------&searchValue=2 HTTP/1.1" 200 5182
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:16:25 +0900] "GET /1_MyBatis/search.bo?searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 6036
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:16:27 +0900] "GET /1_MyBatis/search.bo?currentPage=2&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 5671
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:16:29 +0900] "GET /1_MyBatis/search.bo?currentPage=3&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 5173
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:16:30 +0900] "GET /1_MyBatis/search.bo?currentPage=2&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 5671
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:16:31 +0900] "GET /1_MyBatis/search.bo?currentPage=1&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 6036
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:16:33 +0900] "GET /1_MyBatis/search.bo?currentPage=2&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 5671
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:16:57 +0900] "GET /1_MyBatis/search.bo?currentPage=3&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 5173
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:16:58 +0900] "GET /1_MyBatis/search.bo?currentPage=1&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 6036
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:17:00 +0900] "GET /1_MyBatis/search.bo?currentPage=2&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 5671
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:17:02 +0900] "GET /1_MyBatis/search.bo?currentPage=3&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 5173
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:18:37 +0900] "GET /1_MyBatis/search.bo?currentPage=2&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 5671
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:18:39 +0900] "GET /1_MyBatis/search.bo?currentPage=1&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 6036
0:0:0:0:0:0:0:1 - - [03/Jun/2022:11:18:42 +0900] "GET /1_MyBatis/search.bo?currentPage=2&searchCondition=-------&searchValue=%EA%B2%8C%EC%8B%9C%ED%8C%90 HTTP/1.1" 200 5671
